Assay.Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center.Name,Consent,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Experiment,Instrument,Library.Name,LibraryLayout,LibrarySource,Organism,Platform,ReleaseDate,create_date,DPI,Influenza,SRA.Study,HostSpecies,Host.1,SampleID,HostGroup,HostType,SampleContext,Infection,Tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolation_source,lat_lon,DOI,Collection_Date,HOST,Sample.Name,sample_type,genotype,isolate,strain,.tar_Folder,Body_System,broad.scale_environmental_context,Cultivar,dna_extracted_by,dna_extraction_date,dna_extraction_kit,environmental_medium,experimental_group,True_or_Neg,Expt_.,geographical_location,isolation_and_growth_condition,latitude_and_longitude,local_scale_environmental_context,organism..run.,Sampling.time.point.Days.Post.Infection.,Age_at_infection,Bird_ID,Bird_weight.g.,Bursa.BodyWeight.Ratio1000,Bursa_Weight_g,Date_of_Hatch,Date_of_Infection,Infecting_Agent,Isolator_.,sex,Log10_Virus_titer_.EID50_.mL_or_.g_tissue.,Log2_Fold_Change_in_Expression_of_IFN.a,Log2_Fold_Change_in_Expression_of_IFN.b,Log2_Fold_Change_in_Expression_of_IFN.L,Log2_Fold_Change_in_Expression_of_IFN.y,Log2_Fold_Change_in_Expression_of_IL.6,Log2_Fold_Change_in_Expression_of_LITAF,Log2_Fold_Change_in_Expression_of_Mx,Log2_Fold_Change_in_Expression_of_OAS,Infection_Status,samp_size,source_material_id,Path,collection_date,host,misc_param,Nickname,HASubType,Season,Age,NASubType,HASubType_NASubType,Genus,Species,Location,Season_SeasonYear,Feeding,Sex,Description,CoreGroup
AMPLICON,250,10516000,PRJNA464410,SAMN09104086,Metagenome or environmental,6819829,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066332,Illumina MiSeq,UCD.09.05282,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146619,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,SuisunMarsh/ArnoldRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/2009,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD09.05282.V",Apla_H3.4N2.8_SMAR_Jul2009_1,3.4,S,H,2.8,3.4_2.8,Anas,Anasplatyrhynchos,"SuisunMarsh/ArnoldRanch,SolanoCounty",S_09,dabbling,M,Pos_S_09_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,12170000,PRJNA464410,SAMN09104285,Metagenome or environmental,8112377,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066331,Illumina MiSeq,UCD.13.01397.VB.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146620,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/23/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01397.V",Apla_H5N5_GIWA_Jul2013_8,5,S,H,5,5_5,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,M,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,13428000,PRJNA464410,SAMN09104274,Metagenome or environmental,8351405,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066329,Illumina MiSeq,UCD.13.01357.VB.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146622,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01357.V",Apla_H5N5_GIWA_Jul2013_1,5,S,H,5,5_5,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,14856500,PRJNA464410,SAMN09104277,Metagenome or environmental,9541896,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066328,Illumina MiSeq,UCD.13.01370.VA.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146623,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01370.V",Apla_H5N5_GIWA_Jul2013_2,5,S,H,5,5_5,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,14690000,PRJNA464410,SAMN09104276,Metagenome or environmental,9665562,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066327,Illumina MiSeq,UCD.13.01369.VB.H4,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146624,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01369.V",Apla_H4N6_GIWA_Jul2013_6,4,S,H,6,4_6,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,30007500,PRJNA464410,SAMN09104279,Metagenome or environmental,19496820,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066326,Illumina MiSeq,UCD.13.01375.VA.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146625,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01375.V",Apla_H5N5_GIWA_Jul2013_4,5,S,H,5,5_5,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,15632000,PRJNA464410,SAMN09104278,Metagenome or environmental,10418959,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066325,Illumina MiSeq,UCD.13.01371.VA.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146626,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01371.V",Apla_H5N5_GIWA_Jul2013_3,5,S,H,5,5_5,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,16600500,PRJNA464410,SAMN09104281,Metagenome or environmental,10939819,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066324,Illumina MiSeq,UCD.13.01386.VB.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Neg,SRP145364,Duck,Mallard,SRR7146627,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/23/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD13.01386.V",Apla_neg_GIWA_Jul2013_0,neg,S,H,neg,neg_neg,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Neg_S_13_Anasplatyrhynchos,Duck_Neg
AMPLICON,250,14684000,PRJNA464410,SAMN09104280,Metagenome or environmental,9576745,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066323,Illumina MiSeq,UCD.13.01376.VB.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146628,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01376.V",Apla_H5N5_GIWA_Jul2013_5,5,S,H,5,5_5,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,31326500,PRJNA464410,SAMN09104291,Metagenome or environmental,19561521,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066322,Illumina MiSeq,WHC.JN.US07.1658,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Neg,SRP145364,Duck,NorthernShoveler,SRR7146629,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/9/2008,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:WHC.JN.US07.1658",Acly_neg_SNWR_Jan2008_2,neg,FW,A,neg,neg_neg,Anas,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_0708,filter,M,Neg_FW_0708_Anasclypeata,Duck_Neg
AMPLICON,250,15492000,PRJNA464410,SAMN09104162,Metagenome or environmental,9802326,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066321,Illumina MiSeq,UCD.10.04569,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146630,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/19/2011,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.04569.P",Aacu_neg_SNWR_Jan2011_3,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,dabbling,M,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,9808500,PRJNA464410,SAMN09104163,Metagenome or environmental,6358067,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066320,Illumina MiSeq,UCD.10.1188.CV,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,Mallard,SRR7146631,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/2010,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD10.01188.CV",Apla_H4N6_GIWA_Jul2010_2,4,S,H,6,4_6,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_10,dabbling,F,Pos_S_10_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,23057500,PRJNA464410,SAMN09104294,Metagenome or environmental,14939693,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066319,Illumina MiSeq,WHC.JN.US07.1678,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Neg,SRP145364,Duck,NorthernShoveler,SRR7146632,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/9/2008,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:WHC.JN.US07.1678",Acly_neg_SNWR_Jan2008_5,neg,FW,A,neg,neg_neg,Anas,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_0708,filter,M,Neg_FW_0708_Anasclypeata,Duck_Neg
AMPLICON,250,10910500,PRJNA464410,SAMN09104158,Metagenome or environmental,7096424,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066318,Illumina MiSeq,UCD.10.03676.V,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,NorthernShoveler,SRR7146633,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/15/2010,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:UCD10.03676.V",Acly_H8.1N2.7_SNWR_Dec2010_1,8.1,FW,U,2.7,8.1_2.7,Anas,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,filter,M,Pos_FW_1011_Anasclypeata,Duck_Pos
AMPLICON,250,11588500,PRJNA464410,SAMN09104160,Metagenome or environmental,7568609,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066316,Illumina MiSeq,UCD.10.04563,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146635,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/19/2011,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.04563.P",Aacu_neg_SNWR_Jan2011_1,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,dabbling,M,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,11778500,PRJNA464410,SAMN09104161,Metagenome or environmental,7676483,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066315,Illumina MiSeq,UCD.10.04568,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146636,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/19/2011,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.04568.P",Aacu_neg_SNWR_Jan2011_2,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,dabbling,M,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,15674000,PRJNA464410,SAMN09104154,Metagenome or environmental,10184106,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066314,Illumina MiSeq,UCD.10.03452.CP,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:50,NA,Pos,SRP145364,Duck,NorthernPintail,SRR7146637,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/4/2010,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD10.03452.P",Aacu_H1N1_SNWR_Dec2010_1,1,FW,U,1,1_1,Anas,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,dabbling,F,Pos_FW_1011_Anasacuta,Duck_Pos
AMPLICON,250,11955500,PRJNA464410,SAMN09104155,Metagenome or environmental,7744474,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066313,Illumina MiSeq,UCD.10.03466.V,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:51,NA,Pos,SRP145364,Duck,NorthernPintail,SRR7146638,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/8/2010,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:VI,IDforMatching:UCD10.03466.V",Aacu_H1N3_SNWR_Dec2010_1,1,FW,U,3,1_3,Anas,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,dabbling,F,Pos_FW_1011_Anasacuta,Duck_Pos
AMPLICON,250,18260000,PRJNA464410,SAMN09104156,Metagenome or environmental,11716404,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066312,Illumina MiSeq,UCD.10.03483.V,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:51,NA,Pos,SRP145364,Duck,NorthernShoveler,SRR7146639,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/8/2010,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:UCD10.03483.V",Acly_H12N5_SNWR_Dec2010_1,12,FW,U,5,12_5,Anas,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,filter,F,Pos_FW_1011_Anasclypeata,Duck_Pos
AMPLICON,250,14435500,PRJNA464410,SAMN09104157,Metagenome or environmental,9012474,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066311,Illumina MiSeq,UCD.10.03628.V,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:51,NA,Pos,SRP145364,Duck,NorthernShoveler,SRR7146640,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/2011,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:UCD10.03628.V",Acly_H10N3_SNWR_Jan2011_1,10,FW,U,3,10_3,Anas,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,filter,M,Pos_FW_1011_Anasclypeata,Duck_Pos
AMPLICON,250,11999500,PRJNA464410,SAMN09104080,Metagenome or environmental,7879873,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066310,Illumina MiSeq,UCD.09.05243,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:51,NA,Neg,SRP145364,Duck,Mallard,SRR7146641,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SolanoCounty\,SuisunMarsh/Balboa",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/27/2009,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD09.05243.P1",Apla_neg_SMB_Jul2009_9,neg,S,H,neg,neg_neg,Anas,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",S_09,dabbling,M,Neg_S_09_Anasplatyrhynchos,Duck_Neg
