FeatureID,t,p,FDR,mean_clr_Pos,mean_clr_Neg,direction,importance_mean,importance_sd,frac_folds_positive,freq_C0.2,freq_C1.0,freq_C10.0,l1_hit_all_C,selection_freq,cage_FDR,cage_confounded,Genus,Family,n_methods,three_method_hit
AF129443.1.1436,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Raoultella,Enterobacteriaceae,0,False
AJ876519.1.1235,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Helicobacter,Helicobacteraceae,0,False
AM406458.1.1481,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Oscillospiraceae,0,False
APON01000042.130541.131744,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Acinetobacter,Moraxellaceae,0,False
AUAN01000035.1.1363,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Veillonella,Veillonellaceae,0,False
AY169416.1.1303,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Parabacteroides,Tannerellaceae,0,False
AY212778.1.1210,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,UCG-005,Oscillospiraceae,0,False
AY860235.1.1422,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Cupriavidus,Burkholderiaceae,0,False
AY995250.1.1365,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Lactobacillus,Lactobacillaceae,0,False
DI249699.1.1228,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Exiguobacterium,Exiguobacteraceae,0,False
DQ057389.1.1363,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Peptostreptococcaceae,0,False
DQ342328.1.1502,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Candidatus_Arthromitus,Clostridiaceae,0,False
DQ441256.1.1313,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Alistipes,Rikenellaceae,0,False
DQ456474.1.1446,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Ruminococcaceae,0,False
DQ793870.1.1284,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Ruminococcaceae,0,False
DQ794370.1.1390,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Lachnospiraceae,0,False
DQ799850.1.1386,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Fournierella,Ruminococcaceae,0,False
EA273498.76.1346,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Caulobacter,Caulobacteraceae,0,False
EF071237.1.1250,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Phascolarctobacterium,Acidaminococcaceae,0,False
EF071253.1.1234,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Faecalibacterium,Ruminococcaceae,0,False
EF444719.1.1219,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Hydrogenophilus,Hydrogenophilaceae,0,False
EU132593.1.1277,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
EU467577.1.1369,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Blautia,Lachnospiraceae,0,False
